event_id,sample,m_gammagamma,n_jets,n_btags,ht,pt_gammagamma,m_jjj,is_signal,weight,sm_weight,partition,bdt_score,n_leptons,n_central_jets,category,significance_model_weight_36fb,observed_data_weight
ggH_791,ggH,124.84885888419008,4,2,117.4061331468358,13.619324253626829,177.4985016228621,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_792,ggH,124.68660689784016,5,1,181.18506458605015,100.00522935960171,136.30994074191966,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_793,ggH,122.40530518011693,8,2,208.21996890464123,43.92856129760106,215.3009459581041,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_794,ggH,125.94447915528774,2,1,216.00187245332728,69.7089414321957,245.35317048892853,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_795,ggH,121.9986697799615,5,2,210.06787126443888,47.82227981604952,255.83708869781395,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_796,ggH,122.82540283379102,4,2,113.61955588386024,34.97985245871173,121.85241735067925,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_797,ggH,127.1232170659092,2,1,241.2547243255762,60.58434359496204,206.23745836277917,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_798,ggH,125.94081294028888,5,2,246.28966670726203,65.87508477035828,195.631203329445,0,1.0,0.1,test,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_799,ggH,122.47262323802232,4,1,226.62801422263263,70.91823178773305,210.9629315758893,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_800,ggH,127.37764662827648,2,1,77.21055129151023,69.22973173014222,357.391080232685,0,1.0,0.1,val,0.0,0,3,unassigned,3.6,0.0
ggH_801,ggH,121.92869234268348,3,2,248.0227987492935,58.87487627375239,116.92307592624503,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_802,ggH,125.88812772728733,3,2,162.81380248688026,67.09111085926699,277.2616647910503,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_803,ggH,122.9423275969031,1,2,343.07675017070073,25.74905109183466,187.41129821278548,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_804,ggH,127.60931325481351,3,1,240.541525800358,51.094155540623866,178.03789719185417,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_805,ggH,126.2950663035659,2,2,161.53998686728323,59.60609243083022,312.5878766782839,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_806,ggH,124.58943675429876,1,1,315.46392472544966,65.74696841699694,214.0270979752009,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,0.0
ggH_807,ggH,122.97531643266775,3,1,122.36171651752348,46.72338339321615,254.0460785716212,0,1.0,0.1,val,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_808,ggH,123.9890046034796,3,1,264.0992028819453,32.09553476696027,227.7846107937349,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_809,ggH,124.97871379948126,3,2,58.568631523076704,38.85134122849707,210.19673250359347,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_810,ggH,125.027288763079,3,1,202.60664563996684,59.02583084065266,141.5118329852369,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_811,ggH,123.94784670757863,5,2,236.9888634065272,24.20686345523383,267.28238905662266,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_812,ggH,124.70128011490472,3,2,172.75969156206529,84.08649031521261,343.9890499872063,0,1.0,0.1,test,0.07,0,5,ttH_had_BDT4,3.6,0.0
ggH_813,ggH,126.30036150637594,3,1,229.25233494954944,54.33880283859922,305.51392100808323,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_814,ggH,127.9983743474408,7,1,78.81491002390368,51.68102695426554,169.04082252932417,0,1.0,0.1,test,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_815,ggH,127.7574309057322,3,1,226.4127331706291,64.35741948814051,123.60542764865772,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_816,ggH,125.78167562564064,3,2,309.77870942942985,53.039763179822046,276.3269713844883,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_817,ggH,123.8135823664717,1,2,266.5972913807063,48.06982898371169,168.4323245548261,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_818,ggH,123.22337191647426,1,2,179.65241820375132,69.07599079743757,234.38719406894057,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_819,ggH,124.46905564506186,3,1,174.25514831434316,61.39560024330875,209.24628838977827,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_820,ggH,126.0963512881085,2,1,205.2179985335422,41.51424773038974,192.30402107428824,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_821,ggH,127.11329266144676,5,2,31.042537985139944,92.10402178627692,361.7807224195211,0,1.0,0.1,test,0.12,0,5,ttH_had_BDT4,3.6,0.0
ggH_822,ggH,124.9689877887406,2,1,120.68476029799564,53.10620667895717,170.63653325456232,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_823,ggH,121.43248264762524,4,1,314.04285417222457,57.21977650082817,246.2007089455765,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_824,ggH,126.72444432880155,2,2,284.0541044249477,65.33409225473685,284.3743859461139,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,0.0
ggH_825,ggH,128.58529813976182,3,2,279.76853063669336,55.49413725466815,98.26027860082618,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_826,ggH,124.38333054094556,2,2,157.5424800315372,53.80324987314364,241.17035589270915,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_827,ggH,126.84247158168442,2,2,253.62432954344308,35.07666127978921,163.53331212056966,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_828,ggH,127.68595127615453,4,1,231.1630012922301,56.13186060215156,88.3323905133928,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_829,ggH,128.56536903951726,2,1,161.45823781012876,46.166578260554864,216.95535793337515,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,0.0
ggH_830,ggH,126.7825969428572,3,2,331.1074148944728,42.36234266268698,203.07316907690537,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_831,ggH,127.76378775020352,6,2,165.59654452149258,92.63527918481132,297.0136826809357,0,1.0,0.1,val,0.2,0,3,ttH_had_BDT4,3.6,0.0
ggH_832,ggH,125.93284846832992,3,2,164.66025130370772,72.44962551949013,318.81734202144304,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_833,ggH,122.09813131463018,3,2,195.97564830339303,65.08800858638088,209.23554875392065,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_834,ggH,121.67153588677289,3,1,209.87030099626432,60.90510691363088,219.355441872956,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_835,ggH,123.27477163832631,3,2,168.97796931588857,64.63508422020722,190.46239164731784,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_836,ggH,121.76109527268328,2,2,132.48281674982456,52.3461866984204,129.63850459042436,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_837,ggH,125.25977124932872,3,2,160.7611296491205,60.162297343552495,209.4225938072393,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_838,ggH,122.73325850480074,1,1,173.4368199703926,54.705661481118455,229.74525422479587,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_839,ggH,123.34160080351334,4,1,172.27641701540514,70.33451712008852,115.5818593293753,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_840,ggH,129.7072104645769,2,1,216.14789095662897,57.63447980190937,113.61473987915522,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,0.0
ggH_841,ggH,124.90686562333303,3,1,277.7339857214314,22.325826578730933,270.15962759844257,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_842,ggH,126.7645734118862,2,1,282.42169379738266,36.0940532489726,186.95848818377144,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_843,ggH,123.6770970884662,6,1,289.9504589743541,27.659961817764064,86.18638433017645,0,1.0,0.1,test,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_844,ggH,125.15205937329792,5,1,242.74126163051108,64.7615750337323,228.11712952135957,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_845,ggH,127.46020436614646,3,2,22.958231093717416,39.32885892989579,203.26118776421964,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_846,ggH,122.5423965958929,3,1,240.46579253336512,45.32321569194901,268.08288670160334,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_847,ggH,128.04431871470786,5,1,319.84566692045155,68.79659169574086,197.17016994133493,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_848,ggH,127.66637897098072,2,2,294.5430818604376,40.85308554244089,221.44023421796695,0,1.0,0.1,val,0.0,0,5,unassigned,3.6,0.0
ggH_849,ggH,126.73862949926811,9,2,206.625831293107,62.002543447024365,308.7252685184841,0,1.0,0.1,train,0.01,0,3,ttH_had_BDT4,3.6,0.0
ggH_850,ggH,127.41363716261864,1,1,109.67071551060798,27.488365215481785,167.86211907390418,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_851,ggH,125.19784267575518,3,2,203.8605005579456,60.33492864575199,263.7920792030906,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_852,ggH,126.1048736199551,3,2,165.47633572874332,53.869736951905054,237.38720589918125,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_853,ggH,126.46969038625892,5,1,292.1408295803918,78.8925966947354,164.6839693371539,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_854,ggH,120.61486228113412,3,1,201.6057828088188,52.80764678023254,125.52710396768136,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_855,ggH,123.2581863223099,2,2,369.29148592620777,14.340890855058204,235.73380290721067,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_856,ggH,123.3907340085242,1,1,299.9017294847985,1.6653269970880942,273.339070977676,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,0.0
ggH_857,ggH,125.5870536652906,3,2,164.144422494611,61.39490204114126,287.04599840140247,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_858,ggH,124.56736058592443,3,2,141.2146420613966,52.298802407540194,113.94407546231606,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_859,ggH,126.76843434195456,5,1,233.79071204665223,42.37034997154424,155.52749022702477,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_860,ggH,127.4582611752108,2,2,160.58059282674543,70.31469670050998,233.20883107197767,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,0.0
ggH_861,ggH,123.44609352989856,2,2,184.81356169386888,40.47741303993188,282.39523215702366,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_862,ggH,129.16569052713822,2,2,225.58534070025615,43.28912307973492,299.5226975900813,0,1.0,0.1,test,0.0,0,4,unassigned,3.6,0.0
ggH_863,ggH,122.44988073001636,1,2,157.4564925281063,40.17570750348506,235.77776641649208,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_864,ggH,123.50324461212509,1,1,227.995586514021,60.92466383576675,265.0555572081643,0,1.0,0.1,test,0.0,0,4,unassigned,3.6,0.0
ggH_865,ggH,124.23146366141486,5,2,110.88299481398548,24.757211404232965,248.03917286677023,0,1.0,0.1,test,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_866,ggH,123.11241781795692,3,1,172.06859062950085,71.19916529348669,168.3460157061644,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_867,ggH,127.509025490724,2,2,91.24960873682666,57.825990286773646,134.02820616416773,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,0.0
ggH_868,ggH,125.38448375224574,6,2,365.54751562833314,54.84839731678037,172.4613931850911,0,1.0,0.1,val,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_869,ggH,123.90151549341395,4,2,173.10597158397763,45.02202211801385,132.92012676014608,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_870,ggH,125.46925877336004,3,2,157.3251725104413,47.47647997072569,179.74980214321363,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_871,ggH,122.7784216326874,1,2,215.7828232958865,95.08764788071878,224.81529742412016,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_872,ggH,125.5408737438978,7,1,146.67170993686733,26.05944309762592,201.7339098991966,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_873,ggH,123.55160124873328,3,2,147.53281195510368,23.33117434428599,266.93989827480925,0,1.0,0.1,val,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_874,ggH,123.64450700346424,6,1,150.06091010929964,23.055927280021557,228.87370997582332,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_875,ggH,122.86345950929172,2,2,249.5024988506528,37.45939089620961,209.83723341268777,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,0.0
ggH_876,ggH,124.11017610166896,4,2,160.97105957680174,49.51229743620218,196.93106252116303,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_877,ggH,125.8504269605232,3,1,277.2694114850435,53.6387165848142,260.75204096379343,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_878,ggH,119.1783278461594,3,1,92.97942484804445,36.006677646665615,191.7809772315932,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_879,ggH,121.5664866275593,3,1,131.74245527534046,31.71253680553837,121.56350320872964,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_880,ggH,123.96503771613692,1,2,260.2171476658322,13.297633157857604,196.0611569054224,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,0.0
ggH_881,ggH,121.5145283564505,1,2,228.10281747633857,46.38463800244077,153.79662186774587,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_882,ggH,127.39971773238985,1,2,130.24878682333176,67.8939012269528,228.051720441088,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,0.0
ggH_883,ggH,124.2691367548008,4,1,93.12177555890862,48.95141226016944,141.96645591790164,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_884,ggH,123.9943825578308,3,2,230.8299175425179,62.26052732762939,99.50813818691324,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_885,ggH,122.34734646961164,2,2,175.5531301023357,2.1045601385248034,195.0508033263014,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_886,ggH,127.74191186897175,4,2,226.16098866261595,17.32095816716462,191.0774659868816,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_887,ggH,126.25554135145435,5,2,237.1335600275508,53.789890735670326,237.02655388186096,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_888,ggH,126.58909203516748,2,1,244.45028827705943,55.91313886947499,187.21246530074436,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,0.0
ggH_889,ggH,122.35277670228126,2,2,216.26902427560807,50.02558360739019,284.8273112467057,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_890,ggH,123.093871341582,1,2,109.69084519954416,38.01055112710892,220.24798322516665,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_891,ggH,127.44741578071708,2,2,193.07928738480243,61.70342672289074,205.58234674264207,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_892,ggH,124.34052217044656,2,2,299.732459302394,32.02746648830747,141.00129606350953,0,1.0,0.1,val,0.0,0,3,unassigned,3.6,0.0
ggH_893,ggH,124.33147767045094,3,2,129.41767312220236,22.64170223058413,251.0718310225456,0,1.0,0.1,test,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_894,ggH,125.92137939340827,3,1,293.1610075390458,40.17291689165863,120.4702531465044,0,1.0,0.1,test,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_895,ggH,125.27232856142606,3,2,275.35390101555146,79.49199161734607,307.1776984373853,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_896,ggH,122.39024385184614,4,2,238.9186258752044,36.633188435651874,121.09221550962285,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_897,ggH,125.01181561896182,4,1,317.2148114697702,25.4712447070094,194.18684428770104,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_898,ggH,123.50805978068692,1,1,187.17837612989825,92.15113999860344,306.05267916271555,0,1.0,0.1,train,0.01,0,4,unassigned,3.6,0.0
ggH_899,ggH,127.83228476308348,4,1,343.6047173997806,41.90937943479588,196.16056429625564,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_900,ggH,124.37994082053508,2,2,236.5249485495888,48.37922259258599,211.47220655234813,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_901,ggH,124.29429305719437,2,1,68.7591309703476,50.19402583263137,188.13008653337133,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_902,ggH,125.69528717624306,3,1,146.00823424841525,42.85502739871914,180.98558018284672,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_903,ggH,122.29626887787826,3,2,258.0650071278821,42.70586829955771,177.6262016356048,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_904,ggH,129.92940396864432,2,1,27.70034014920614,39.11924920301124,214.96048490243737,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,0.0
ggH_905,ggH,125.80515368578531,3,2,215.9112961913812,27.657820161121588,211.7775908877844,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_906,ggH,126.73793653222722,6,1,247.49352676474444,67.44453760363439,218.763388807238,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_907,ggH,125.2281882381876,3,1,426.6031744939148,62.64198155404282,192.04742826782413,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_908,ggH,124.8991320306438,4,1,237.05645454994897,8.56061775824196,225.3026877560292,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_909,ggH,127.14795023653024,2,1,188.615672344072,25.3104912486309,239.91032700918907,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_910,ggH,126.63591756815484,2,1,273.44736252115445,29.253908997728068,193.8897185683887,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_911,ggH,122.96503255026276,2,1,144.25420518767817,68.80458611677697,148.44965852741103,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,0.0
ggH_912,ggH,123.85530152470052,5,2,222.57012207636868,51.50978625242002,317.11151313275684,0,1.0,0.1,val,0.03,0,4,tH_had_4j2b,3.6,0.0
ggH_913,ggH,124.52507294961208,3,1,264.1048346709685,40.61755221111398,177.04691626632257,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_914,ggH,121.57713919791291,4,2,163.26664417248358,18.756818994468077,223.53442697323,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_915,ggH,127.27538500296912,3,2,258.3171108496992,42.73157507198265,226.5741228472733,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_916,ggH,121.88670516985664,1,2,159.67478482117303,36.10811186017425,272.4767341851377,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,0.0
ggH_917,ggH,125.39591297339835,4,2,192.01697492584188,65.05989998470335,168.96875307800696,0,1.0,0.1,test,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_918,ggH,122.11691235237411,4,1,244.6328129710801,9.57676480068958,150.35858611071913,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_919,ggH,126.03753608926225,1,1,70.83819811828872,33.03826029464453,264.6929316878852,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_920,ggH,125.62960485574276,3,2,80.78837022067242,57.97339504801823,239.5197371535148,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_921,ggH,122.99307866207243,3,1,273.8847795224175,45.83185574432203,140.5286760844323,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_922,ggH,124.93669378141962,3,2,172.25593146200407,24.18833669240808,198.6212216528021,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_923,ggH,124.74888932889904,5,1,119.28303363166506,64.40027311455016,195.1229569257284,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_924,ggH,127.08816773768872,1,1,292.9046356694698,28.7257894321948,138.27375478837146,0,1.0,0.1,test,0.0,0,5,unassigned,3.6,0.0
ggH_925,ggH,122.94802218576318,4,1,244.10371866832335,63.49467966220983,195.62603245045065,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_926,ggH,126.98302530404555,2,1,228.6345822498766,33.06537461015817,146.16512525518937,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_927,ggH,124.6181604430026,5,1,177.69044196763207,54.95336931390794,129.92859887519012,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_928,ggH,125.48324613844656,2,2,161.72869765938466,41.84112729550904,325.66249834508324,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_929,ggH,124.80877844163392,2,1,251.6693334665785,42.63886098698071,266.9297887376233,0,1.0,0.1,test,0.0,0,3,unassigned,3.6,0.0
ggH_930,ggH,127.69148840229155,5,2,154.55446629694194,32.1192105162514,170.0182898017406,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_931,ggH,127.6026852247663,4,1,351.4545453697152,70.30597203644352,222.40340402644924,0,1.0,0.1,val,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_932,ggH,126.22338409499584,5,1,81.82430319190253,31.590013153681777,334.89648612923423,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_933,ggH,121.9613158530153,1,1,112.19117171930334,50.86487993196319,202.6987836397166,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_934,ggH,123.91996384573504,4,1,249.2863097535418,68.84387645833897,190.7572909077493,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
ggH_935,ggH,122.49979988200674,3,1,312.2758639614734,47.11072976381401,97.1480773007807,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_936,ggH,127.24927084869977,2,1,80.3216567620347,62.8944205900408,254.51332893211475,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_937,ggH,126.005429744605,4,1,275.5305004624188,81.47454972967009,169.69793052545424,0,1.0,0.1,val,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_938,ggH,128.93027080412702,2,2,228.2444927173201,40.57122252186887,176.8341329110833,0,1.0,0.1,val,0.0,0,4,unassigned,3.6,0.0
ggH_939,ggH,122.64908201747426,3,2,139.8005658746423,27.928855955355225,203.70550800861355,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_940,ggH,124.27009139156677,2,1,216.8945137949944,74.4784258019547,179.78069995551846,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_941,ggH,126.09098903410457,5,1,344.289764722566,46.81251743230125,196.82360688717569,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_942,ggH,127.14164903423188,2,2,141.62528406549163,57.22688949533188,198.6206884966644,0,1.0,0.1,train,0.0,0,5,unassigned,3.6,0.0
ggH_943,ggH,124.85552407815956,3,2,113.32289095920578,67.48724202659383,184.945577308925,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_944,ggH,127.9436179182025,7,2,239.99616477246252,32.958890735317894,177.93723037919776,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_945,ggH,124.8654527839422,2,1,196.4431115032342,65.29077488499357,220.634027877972,0,1.0,0.1,train,0.0,0,3,unassigned,3.6,0.0
ggH_946,ggH,124.04821719915624,4,2,212.38061546755253,60.59373352629027,219.2718165252156,0,1.0,0.1,test,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_947,ggH,123.4824288232146,3,1,276.79022914913946,42.09213584439127,173.5390086772348,0,1.0,0.1,test,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_948,ggH,124.29206700091042,3,2,225.8551840965072,66.88393854182775,145.22288530270427,0,1.0,0.1,train,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_949,ggH,122.68304786476364,1,2,124.58433670161688,63.79102366454937,197.4577681750672,0,1.0,0.1,val,0.0,0,3,unassigned,3.6,0.0
ggH_950,ggH,127.0253769253314,2,1,104.25574752163536,40.548359265729935,186.0536990726735,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_951,ggH,127.53614120159048,1,1,144.44510432375256,71.9194864988034,237.70557105636007,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_952,ggH,122.20215714799085,2,1,179.13591762816432,36.51938416114047,67.95494345326168,0,1.0,0.1,train,0.0,0,4,unassigned,3.6,0.0
ggH_953,ggH,129.17324392440833,3,1,375.6557687855421,104.69224358365754,115.764102848077,0,1.0,0.1,train,0.01,0,3,ttH_had_BDT4,3.6,0.0
ggH_954,ggH,125.78650546881026,3,1,62.95204612070461,36.23477104953408,246.80072009257336,0,1.0,0.1,train,0.0,0,5,ttH_had_BDT4,3.6,0.0
ggH_955,ggH,126.40675557987387,3,2,298.98877725886666,54.38032276307904,175.76995449737893,0,1.0,0.1,val,0.0,0,4,tH_had_4j2b,3.6,0.0
ggH_956,ggH,124.38560552465373,3,2,289.7432392575495,56.29817284005343,64.0233386614303,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_957,ggH,122.07832402991444,3,2,190.60040535692755,63.43014146115404,211.8385026612192,0,1.0,0.1,train,0.0,0,3,ttH_had_BDT4,3.6,0.0
ggH_958,ggH,127.55257914748825,3,1,318.8710039065744,34.04329961971766,192.99586813809088,0,1.0,0.1,train,0.0,0,4,tH_had_4j1b,3.6,0.0
