event_id,process,m_gammagamma,channel,n_leptons,n_jets,n_central_jets,n_bjets,h_pT,h_eta,m_jets,event_weight,sm_weight
2480,ggH,124.86053002132299,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
2481,ggZH,124.0306480701228,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2482,VBF,155.65395051037927,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
2484,WH,124.48640507266954,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2485,ZH,120.51671858166374,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
2486,WH,123.09264105829106,hadronic,0,4,4,4,0.0,0.0,0.0,1.0,1.0
2487,ttH,125.3223510006647,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2488,data_GamGam,126.59580624563512,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2494,tH,127.25635225209115,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2495,ggH,123.32758012660221,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2496,data_GamGam,121.99352711635875,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
2499,ttH,125.29264080724515,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2502,data_GamGam,101.41880806421082,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2507,ggH,121.21299426446554,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2508,ZH,122.76301020784405,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2509,ZH,126.6916939323602,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2510,ttH,124.7536579368997,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
2511,tH,128.26894341659582,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2512,VBF,140.61797096373047,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2513,ttH,123.98511219075517,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2514,ZH,122.77670991787382,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2515,data_GamGam,143.3633890245362,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
2516,ZH,125.62058863124811,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2517,VBF,103.96626171329426,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,0.0
2520,ggZH,128.1798392452374,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
2522,tH,125.90702969819475,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2525,tH,126.34509934913588,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2531,data_GamGam,144.2815822005141,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
2534,tH,126.32220547173024,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2535,tH,124.74138887838987,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2536,ggZH,119.62370043955312,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
2539,data_GamGam,120.83274097538256,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,0.0
2544,VBF,120.29399699396328,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,0.0
2546,tH,123.2953367771317,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2547,data_GamGam,111.0149466220021,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
2554,VBF,102.38521439404244,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
2556,ggH,127.27349607649036,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2557,data_GamGam,123.62556827743757,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2558,ggZH,125.26369663445415,leptonic_bookkeeping,1,5,5,4,0.0,0.0,0.0,1.0,1.0
2560,ZH,123.90763397454576,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2562,ZH,122.7776196472531,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2563,ttH,126.84586499638239,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2566,VBF,119.17331580313142,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
2567,ttH,125.0381475819137,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2568,ggZH,122.25908689801132,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2570,ZH,125.3730821377729,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2572,data_GamGam,159.26258337495898,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
2573,ggH,126.84601896342404,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2574,data_GamGam,137.21095789112866,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
2578,ggH,126.95966451412272,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
2580,ggZH,128.11311567714324,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2583,ttH,123.22927052747251,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2584,ggZH,124.90459073508747,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2586,ggZH,124.90046177820625,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2588,ggZH,127.55185590555773,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
2590,data_GamGam,150.84771201488894,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2591,WH,124.12935860286058,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2593,ZH,123.00325811272401,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2594,ggH,121.42899546138952,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2595,ZH,124.61683121834199,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2596,ZH,126.09723099879032,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2599,data_GamGam,144.82856739676936,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
2600,VBF,155.9403615883092,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
2602,WH,124.43835582472354,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
2606,tH,125.94798425519772,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
2608,VBF,144.69157192859203,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
2609,ttH,125.39611510145046,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2615,data_GamGam,123.98111622257129,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
2617,ggH,128.61285341944304,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2620,ggZH,125.50308252716964,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2622,ZH,123.22091816342102,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2623,ggZH,126.9928638864432,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
2626,ggZH,127.54445258242067,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
2628,tH,122.42036573254796,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2635,tH,126.20750530640163,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2637,WH,125.84000449864237,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2638,data_GamGam,106.60306002785794,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
2639,data_GamGam,139.10695619011193,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
2642,ttH,126.58970367097658,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
2647,ZH,124.80531848207141,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2648,ggH,125.34980016315275,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2653,VBF,127.78297417793286,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2656,ZH,120.55987699723055,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2659,ggH,124.07047017031272,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2660,ggZH,125.27915184866869,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,1.0
2664,tH,121.4370330303532,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2665,ggZH,122.86797553481502,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2667,ggZH,125.12159698286608,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2670,ttH,126.33257277726219,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
2673,tH,121.53381229403296,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2675,data_GamGam,103.8337209159606,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
2678,VBF,154.92213083738847,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
2679,ZH,127.59073777838202,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2680,VBF,155.38181439248282,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2681,ZH,125.48957017593314,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2682,ttH,125.85061753897756,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2685,ttH,125.76538676737108,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2691,VBF,115.75029215324291,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2692,ttH,125.15683539591332,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2695,ggZH,123.5865006820694,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2697,data_GamGam,129.79400505486146,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2698,WH,120.88523580612458,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2703,VBF,146.2164333348327,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2706,WH,128.4229848533094,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2707,WH,124.47454997585255,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2708,ttH,125.61746270506171,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
2709,ZH,125.59320512376165,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
2716,data_GamGam,105.20539636405778,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
2719,ttH,124.0823301425342,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2720,tH,118.81771917469872,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2721,data_GamGam,107.03496541350711,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
2722,WH,125.24165542688664,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2723,ggZH,126.57348614963729,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2727,ggH,122.63387398716266,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2729,tH,126.97821723306282,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2734,data_GamGam,135.43333602462036,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
2738,ggZH,124.99181630771858,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
2741,ggZH,124.86734255215498,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2742,VBF,103.37999775546825,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
2744,WH,121.1797994740983,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2746,ggZH,128.66201396095425,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2747,VBF,126.19689918948126,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2749,ggZH,126.38602743936943,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2752,ggH,127.1894648666567,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
2753,VBF,106.29746965622687,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
2754,ttH,125.1728306267924,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
2755,tH,127.84935189156847,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
2759,VBF,112.33579989981287,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
2760,ggZH,129.11059450718383,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2761,ggZH,129.76222297241688,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2762,ttH,126.0430934740166,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2767,ggH,123.30493182795261,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2769,ZH,126.45984239380982,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
2770,VBF,147.49178560428757,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
2771,data_GamGam,103.63514651516385,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2776,ggZH,124.79171088213094,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2777,WH,126.1844558332527,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2784,WH,127.74160296317002,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2785,ttH,127.43528818497177,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2787,VBF,159.6011694130692,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2789,data_GamGam,150.64136170494606,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2790,data_GamGam,149.30607399069757,hadronic,0,4,4,1,0.0,0.0,0.0,1.0,0.0
2791,VBF,124.04668185328046,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
2796,ZH,124.94984580668785,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2798,ggZH,131.2358258052644,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2800,tH,124.42725709766432,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2807,ttH,127.90623097257448,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2808,ggZH,127.72664596823283,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
2809,ggZH,123.77644747933167,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2811,data_GamGam,137.08059200835174,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
2812,ggZH,127.94042702110079,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
2813,ttH,125.7189363896373,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2814,data_GamGam,107.22900911425569,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
2816,tH,124.86639652835053,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2822,ttH,122.15623680564423,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2823,ttH,126.25000120151367,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2826,VBF,111.8877012977196,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
2827,ggZH,126.6886637097449,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2828,tH,124.76028091440008,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
2829,ttH,124.68460058286897,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2830,ZH,122.31471783240252,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2837,tH,124.44848659273016,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
2839,WH,127.08307194079076,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2841,ggZH,125.00501039738991,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2844,ggH,122.37137375567589,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2846,VBF,152.8247812114145,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
2850,ggH,124.81063187701095,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
2851,ttH,126.18717697268445,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2852,WH,126.865367219244,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2854,ggH,128.3360568770898,leptonic_bookkeeping,1,3,3,0,0.0,0.0,0.0,1.0,1.0
2855,WH,125.84974085469453,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2860,WH,125.91303529333452,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2862,ggZH,125.500527903606,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2863,VBF,137.8887631239275,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
2865,ttH,126.65757079100457,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2867,ggH,123.415384667881,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2869,tH,123.35329229227409,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2870,ZH,126.15100956425076,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2871,VBF,127.3506632756227,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
2874,WH,122.59684645142951,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2878,ttH,127.56390175985932,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2880,ggZH,124.56969180474198,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2881,ZH,121.79257829715726,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2883,tH,127.63492712220899,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
2884,ZH,122.71781727959905,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2885,ggZH,124.73374315248357,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2886,data_GamGam,115.505940083956,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2888,ttH,128.29300597002901,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2889,tH,126.00098218728476,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
2890,ggH,126.17178286273963,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2894,ttH,124.21199937394303,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
2895,ggZH,124.99977525403655,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2896,WH,126.68349691446453,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2899,tH,126.97063214727626,leptonic_bookkeeping,1,4,4,0,0.0,0.0,0.0,1.0,1.0
2901,data_GamGam,141.3021595160249,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2902,ttH,124.01586501993006,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2903,ggH,123.55024021500896,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
2904,ttH,130.9615537907678,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
2905,ggZH,123.41873586258778,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
2906,VBF,134.97045651964498,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
2907,data_GamGam,142.9720317911238,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2908,WH,124.70354348484668,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
2913,VBF,147.99048618995965,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,0.0
2916,data_GamGam,124.77351641775194,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
2919,ggZH,123.14267464575006,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
2922,data_GamGam,110.08143049975399,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
2923,ZH,121.61596688386273,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2926,ttH,125.96310893537817,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2930,VBF,133.14247606027322,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
2932,VBF,158.81079088739378,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
2933,data_GamGam,111.15921997574343,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
2934,WH,126.81015346307422,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2941,WH,124.95004695494993,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
2942,ggZH,123.29218491833763,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2945,VBF,120.56410754304352,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
2946,ggH,123.06695879997486,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2949,WH,127.79287405304211,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2952,ggZH,126.44515028034648,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
2957,WH,126.34933655637961,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
2958,tH,125.37204271911003,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2963,ZH,123.5982726923436,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
2965,data_GamGam,159.89997473328145,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
2966,VBF,102.66304571929075,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
2968,ggH,125.41875254531799,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
2970,ggZH,120.32917522144274,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2971,ggZH,123.94087199447539,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
2975,ZH,126.58536871830114,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2976,VBF,147.11072647824054,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
2979,ggZH,123.03687190908089,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
2981,WH,124.6288851120062,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
2984,WH,124.18921192272798,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
2985,tH,121.18188661670139,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2987,WH,124.24529704971056,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
2988,WH,122.40790152078726,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
2990,VBF,154.11178066740194,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
2994,ttH,126.66337772869275,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
2995,ZH,126.08885976862193,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
3005,data_GamGam,158.04344194296908,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
3007,WH,125.40770531546359,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
3008,ttH,127.02889842842336,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
3010,WH,131.50319335079564,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
3011,WH,122.69641117655826,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
3012,ggZH,123.09382232819894,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
3013,data_GamGam,132.44458282863098,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
3016,ZH,121.98221827686679,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
3020,tH,125.61299527884358,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
3021,WH,128.6999431886019,hadronic,0,4,4,1,0.0,0.0,0.0,1.0,1.0
3022,ggZH,125.94228616279774,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
3026,tH,124.30408106075181,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
3027,WH,126.0167905735039,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
3028,data_GamGam,159.06556672741357,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
3029,ggZH,128.2711461181915,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
3031,WH,122.55951977099551,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
3032,VBF,115.83372314627223,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
3033,ggZH,125.55202531407845,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
3034,WH,126.0594265292822,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
3035,data_GamGam,146.26099028775218,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
3036,ZH,125.64258946374454,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
3037,ggH,126.5995142238879,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
3038,ggH,127.92631915665262,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
3041,WH,124.20230828908828,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
3043,tH,123.93366802541219,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
3046,ggH,127.4497623620157,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
3047,tH,123.62351944298524,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
3050,ggZH,123.67513319313977,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
3051,tH,126.91527536389273,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
3052,ZH,123.21483572890757,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
3057,tH,123.20955347669603,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
3060,VBF,131.8138002983284,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,0.0
3061,ggZH,128.40864903152126,leptonic_bookkeeping,1,3,3,0,0.0,0.0,0.0,1.0,1.0
